geo_fips,statefips,countyfips,tractfips,blockgroupfips,totalpopest2015_19acs,yearofstartdate,underage1popest2015_19acs,age0to17popest2015_19acs,unique0to17withed_visit,unique0to17withed_visitper100,numbered_visitsage0to17,ed_visitsper100age0to17,numberlowacuityed_visitsage0to17,lowacuityed_visitsper100age0to17,numberasthmarelateded_visits,asthmarelateded_visitsper100age0to17,numbered_visitsbychildrenunder1yearold,numberofinjuryrelatedvisits,injuryrelatededvisitsper100age0to17,numberacuterespiratorytractinfectionrelateded_visitsage0to17,acuterespiratorytractinfectionrelateded_visitsper100age0to17
420034150013,42,3,415001,3,1969,2018.0,17.0,540,92.0,17.0,135.0,25.0,43.0,8.0,16.0,3.0,12.0,1.0,0.2,15.0,2.8
420034150021,42,3,415002,1,1404,2016.0,15.6,263,66.0,25.1,83.0,31.6,20.0,7.6,10.0,3.8,5.0,1.0,0.4,6.0,2.3
420034150021,42,3,415002,1,1404,2017.0,15.6,263,51.0,19.4,67.0,25.5,28.0,10.6,5.0,1.9,7.0,2.0,0.8,3.0,1.1
420034150022,42,3,415002,2,1269,2016.0,8.4,316,43.0,13.6,49.0,15.5,11.0,3.5,3.0,0.9,7.0,1.0,0.3,5.0,1.6
420034150022,42,3,415002,2,1269,2018.0,8.4,316,48.0,15.2,66.0,20.9,19.0,6.0,5.0,1.6,7.0,2.0,0.6,6.0,1.9
420034150022,42,3,415002,2,1269,2019.0,8.4,316,40.0,12.7,50.0,15.8,30.0,9.5,2.0,0.6,5.0,1.0,0.3,2.0,0.6
420034160001,42,3,416000,1,864,2016.0,4.2,79,40.0,50.6,54.0,68.4,15.0,19.0,11.0,13.9,7.0,1.0,1.3,6.0,7.6
420034160001,42,3,416000,1,864,2017.0,4.2,79,33.0,41.8,65.0,82.3,23.0,29.1,24.0,30.4,4.0,1.0,1.3,7.0,8.9
420034160001,42,3,416000,1,864,2018.0,4.2,79,26.0,32.9,58.0,73.4,20.0,25.3,18.0,22.8,10.0,1.0,1.3,5.0,6.3
420034160002,42,3,416000,2,710,2017.0,2.6,87,17.0,19.5,23.0,26.4,3.0,3.4,1.0,1.1,2.0,1.0,1.1,1.0,1.1
420034160002,42,3,416000,2,710,2018.0,2.6,87,17.0,19.5,23.0,26.4,10.0,11.5,1.0,1.1,6.0,1.0,1.1,2.0,2.3
420034171001,42,3,417100,1,733,2016.0,11.4,117,29.0,24.8,42.0,35.9,10.0,8.5,16.0,13.7,2.0,1.0,0.9,4.0,3.4
420034171001,42,3,417100,1,733,2018.0,11.4,117,28.0,23.9,44.0,37.6,9.0,7.7,9.0,7.7,2.0,1.0,0.9,4.0,3.4
420034171003,42,3,417100,3,599,2016.0,10.4,95,25.0,26.3,36.0,37.9,17.0,17.9,1.0,1.1,9.0,1.0,1.1,4.0,4.2
420034171003,42,3,417100,3,599,2017.0,10.4,95,29.0,30.5,49.0,51.6,22.0,23.2,2.0,2.1,10.0,1.0,1.1,6.0,6.3
420034171003,42,3,417100,3,599,2018.0,10.4,95,31.0,32.6,56.0,58.9,18.0,18.9,3.0,3.2,12.0,2.0,2.1,6.0,6.3
420034171003,42,3,417100,3,599,2019.0,10.4,95,31.0,32.6,46.0,48.4,27.0,28.4,1.0,1.1,8.0,1.0,1.1,9.0,9.5
420034172001,42,3,417200,1,1285,2017.0,13.8,238,49.0,20.6,72.0,30.3,19.0,8.0,6.0,2.5,4.0,1.0,0.4,10.0,4.2
420034172001,42,3,417200,1,1285,2018.0,13.8,238,61.0,25.6,84.0,35.3,39.0,16.4,11.0,4.6,13.0,3.0,1.3,11.0,4.6
420034172001,42,3,417200,1,1285,2019.0,13.8,238,55.0,23.1,92.0,38.7,38.0,16.0,3.0,1.3,13.0,1.0,0.4,14.0,5.9
420034180001,42,3,418000,1,1697,2016.0,8.8,241,45.0,18.7,60.0,24.9,17.0,7.1,7.0,2.9,5.0,2.0,0.8,7.0,2.9
420034190001,42,3,419000,1,987,2016.0,9.4,141,40.0,28.4,54.0,38.3,4.0,2.8,7.0,5.0,10.0,1.0,0.7,10.0,7.1
420034190001,42,3,419000,1,987,2017.0,9.4,141,34.0,24.1,51.0,36.2,14.0,9.9,4.0,2.8,4.0,1.0,0.7,7.0,5.0
420034190001,42,3,419000,1,987,2018.0,9.4,141,41.0,29.1,65.0,46.1,28.0,19.9,7.0,5.0,1.0,1.0,0.7,6.0,4.3
420034190002,42,3,419000,2,799,2016.0,10.0,114,29.0,25.4,45.0,39.5,11.0,9.6,7.0,6.1,6.0,1.0,0.9,7.0,6.1
420034190002,42,3,419000,2,799,2019.0,10.0,114,31.0,27.2,47.0,41.2,20.0,17.5,4.0,3.5,8.0,2.0,1.8,4.0,3.5
420034190003,42,3,419000,3,1246,2016.0,14.6,105,30.0,28.6,42.0,40.0,17.0,16.2,7.0,6.7,5.0,1.0,1.0,2.0,1.9
420034190003,42,3,419000,3,1246,2017.0,14.6,105,19.0,18.1,29.0,27.6,13.0,12.4,9.0,8.6,3.0,1.0,1.0,6.0,5.7
420034190003,42,3,419000,3,1246,2018.0,14.6,105,25.0,23.8,34.0,32.4,14.0,13.3,5.0,4.8,2.0,1.0,1.0,3.0,2.9
420034200001,42,3,420000,1,1606,2016.0,17.6,314,55.0,17.5,94.0,29.9,30.0,9.6,34.0,10.8,10.0,1.0,0.3,19.0,6.1
420034200001,42,3,420000,1,1606,2018.0,17.6,314,47.0,15.0,90.0,28.7,36.0,11.5,20.0,6.4,25.0,2.0,0.6,21.0,6.7
420034211001,42,3,421100,1,1196,2016.0,24.4,365,46.0,12.6,69.0,18.9,20.0,5.5,8.0,2.2,3.0,1.0,0.3,8.0,2.2
420034211001,42,3,421100,1,1196,2017.0,24.4,365,61.0,16.7,83.0,22.7,20.0,5.5,8.0,2.2,6.0,1.0,0.3,7.0,1.9
420034211001,42,3,421100,1,1196,2019.0,24.4,365,41.0,11.2,64.0,17.5,25.0,6.8,11.0,3.0,1.0,1.0,0.3,4.0,1.1
420034211003,42,3,421100,3,1838,2016.0,13.0,387,80.0,20.7,113.0,29.2,34.0,8.8,21.0,5.4,7.0,1.0,0.3,9.0,2.3
420034211003,42,3,421100,3,1838,2018.0,13.0,387,67.0,17.3,94.0,24.3,27.0,7.0,22.0,5.7,3.0,1.0,0.3,9.0,2.3
420034211003,42,3,421100,3,1838,2019.0,13.0,387,79.0,20.4,107.0,27.6,49.0,12.7,19.0,4.9,16.0,4.0,1.0,7.0,1.8
420034211004,42,3,421100,4,889,2017.0,4.6,137,19.0,13.9,29.0,21.2,11.0,8.0,2.0,1.5,1.0,1.0,0.7,3.0,2.2
420034212001,42,3,421200,1,1854,2017.0,12.6,314,62.0,19.7,81.0,25.8,22.0,7.0,10.0,3.2,13.0,1.0,0.3,11.0,3.5
420034212001,42,3,421200,1,1854,2018.0,12.6,314,63.0,20.1,82.0,26.1,34.0,10.8,7.0,2.2,13.0,3.0,1.0,10.0,3.2
420034212001,42,3,421200,1,1854,2019.0,12.6,314,77.0,24.5,100.0,31.8,46.0,14.6,10.0,3.2,14.0,1.0,0.3,14.0,4.5
420034212002,42,3,421200,2,1066,2019.0,15.0,291,49.0,16.8,62.0,21.3,34.0,11.7,2.0,0.7,7.0,1.0,0.3,8.0,2.7
420034212004,42,3,421200,4,935,2017.0,2.2,175,33.0,18.9,46.0,26.3,6.0,3.4,3.0,1.7,4.0,3.0,1.7,3.0,1.7
420034220001,42,3,422000,1,1501,2016.0,13.6,410,90.0,22.0,126.0,30.7,35.0,8.5,15.0,3.7,6.0,2.0,0.5,7.0,1.7
420034220001,42,3,422000,1,1501,2017.0,13.6,410,71.0,17.3,96.0,23.4,29.0,7.1,14.0,3.4,4.0,2.0,0.5,1.0,0.2
420034220001,42,3,422000,1,1501,2019.0,13.6,410,81.0,19.8,129.0,31.5,57.0,13.9,28.0,6.8,5.0,3.0,0.7,2.0,0.5
420034220002,42,3,422000,2,695,2017.0,0.0,208,36.0,17.3,46.0,22.1,9.0,4.3,6.0,2.9,2.0,1.0,0.5,4.0,1.9
420034220003,42,3,422000,3,830,2017.0,10.2,273,37.0,13.6,45.0,16.5,15.0,5.5,8.0,2.9,1.0,1.0,0.4,3.0,1.1
420034220003,42,3,422000,3,830,2018.0,10.2,273,36.0,13.2,44.0,16.1,17.0,6.2,1.0,0.4,2.0,1.0,0.4,4.0,1.5
420034220003,42,3,422000,3,830,2019.0,10.2,273,36.0,13.2,43.0,15.8,19.0,7.0,4.0,1.5,6.0,2.0,0.7,4.0,1.5
420034220004,42,3,422000,4,2095,2016.0,9.0,566,73.0,12.9,96.0,17.0,28.0,4.9,5.0,0.9,9.0,1.0,0.2,7.0,1.2
420034220004,42,3,422000,4,2095,2017.0,9.0,566,72.0,12.7,85.0,15.0,20.0,3.5,7.0,1.2,8.0,1.0,0.2,5.0,0.9
420034220004,42,3,422000,4,2095,2018.0,9.0,566,85.0,15.0,99.0,17.5,38.0,6.7,4.0,0.7,3.0,2.0,0.4,4.0,0.7
420034230001,42,3,423000,1,740,2018.0,9.2,225,34.0,15.1,44.0,19.6,20.0,8.9,1.0,0.4,3.0,2.0,0.9,4.0,1.8
420034230002,42,3,423000,2,1232,2016.0,26.8,263,41.0,15.6,56.0,21.3,15.0,5.7,11.0,4.2,10.0,1.0,0.4,9.0,3.4
420034230002,42,3,423000,2,1232,2017.0,26.8,263,31.0,11.8,39.0,14.8,19.0,7.2,4.0,1.5,3.0,1.0,0.4,4.0,1.5
420034230002,42,3,423000,2,1232,2018.0,26.8,263,41.0,15.6,51.0,19.4,18.0,6.8,5.0,1.9,3.0,1.0,0.4,8.0,3.0
420034230003,42,3,423000,3,752,2016.0,17.0,178,29.0,16.3,37.0,20.8,15.0,8.4,6.0,3.4,4.0,1.0,0.6,1.0,0.6
420034230003,42,3,423000,3,752,2018.0,17.0,178,29.0,16.3,36.0,20.2,11.0,6.2,4.0,2.2,3.0,1.0,0.6,4.0,2.2
420034240001,42,3,424000,1,964,2019.0,5.8,130,56.0,43.1,83.0,63.8,31.0,23.8,10.0,7.7,15.0,2.0,1.5,10.0,7.7
420034240004,42,3,424000,4,975,2017.0,12.6,143,97.0,67.8,147.0,102.8,58.0,40.6,23.0,16.1,19.0,4.0,2.8,17.0,11.9
420034240004,42,3,424000,4,975,2018.0,12.6,143,92.0,64.3,153.0,107.0,68.0,47.6,24.0,16.8,9.0,2.0,1.4,30.0,21.0
420034240004,42,3,424000,4,975,2019.0,12.6,143,77.0,53.8,132.0,92.3,68.0,47.6,21.0,14.7,6.0,1.0,0.7,17.0,11.9
420034250001,42,3,425000,1,846,2018.0,10.0,170,23.0,13.5,37.0,21.8,17.0,10.0,10.0,5.9,7.0,2.0,1.2,3.0,1.8
420034250002,42,3,425000,2,751,2016.0,5.2,78,62.0,79.5,98.0,125.6,46.0,59.0,23.0,29.5,13.0,1.0,1.3,14.0,17.9
420034250002,42,3,425000,2,751,2019.0,5.2,78,53.0,67.9,98.0,125.6,60.0,76.9,19.0,24.4,18.0,2.0,2.6,13.0,16.7
420034250003,42,3,425000,3,1132,2016.0,25.4,276,57.0,20.7,90.0,32.6,30.0,10.9,13.0,4.7,4.0,1.0,0.4,12.0,4.3
420034250003,42,3,425000,3,1132,2017.0,25.4,276,60.0,21.7,97.0,35.1,42.0,15.2,13.0,4.7,14.0,3.0,1.1,14.0,5.1
420034250003,42,3,425000,3,1132,2018.0,25.4,276,59.0,21.4,92.0,33.3,52.0,18.8,10.0,3.6,7.0,1.0,0.4,16.0,5.8
420034250003,42,3,425000,3,1132,2019.0,25.4,276,66.0,23.9,113.0,40.9,53.0,19.2,17.0,6.2,10.0,1.0,0.4,16.0,5.8
420034250004,42,3,425000,4,621,2016.0,17.2,164,73.0,44.5,142.0,86.6,55.0,33.5,25.0,15.2,16.0,5.0,3.0,16.0,9.8
420034250004,42,3,425000,4,621,2017.0,17.2,164,65.0,39.6,99.0,60.4,48.0,29.3,18.0,11.0,6.0,4.0,2.4,14.0,8.5
420034250004,42,3,425000,4,621,2018.0,17.2,164,59.0,36.0,100.0,61.0,45.0,27.4,18.0,11.0,8.0,1.0,0.6,15.0,9.1
420034250004,42,3,425000,4,621,2019.0,17.2,164,60.0,36.6,118.0,72.0,75.0,45.7,16.0,9.8,18.0,2.0,1.2,13.0,7.9
420034263001,42,3,426300,1,1285,2017.0,28.8,215,57.0,26.5,89.0,41.4,27.0,12.6,22.0,10.2,11.0,1.0,0.5,8.0,3.7
420034263001,42,3,426300,1,1285,2018.0,28.8,215,74.0,34.4,98.0,45.6,38.0,17.7,20.0,9.3,13.0,1.0,0.5,8.0,3.7
420034263002,42,3,426300,2,2459,2016.0,12.2,635,59.0,9.3,82.0,12.9,24.0,3.8,10.0,1.6,6.0,2.0,0.3,4.0,0.6
420034263002,42,3,426300,2,2459,2017.0,12.2,635,78.0,12.3,93.0,14.6,34.0,5.4,8.0,1.3,9.0,2.0,0.3,9.0,1.4
420034263002,42,3,426300,2,2459,2018.0,12.2,635,81.0,12.8,104.0,16.4,43.0,6.8,12.0,1.9,11.0,2.0,0.3,10.0,1.6
420034263002,42,3,426300,2,2459,2019.0,12.2,635,74.0,11.7,100.0,15.7,40.0,6.3,16.0,2.5,8.0,2.0,0.3,7.0,1.1
420034263003,42,3,426300,3,2226,2016.0,31.8,292,68.0,23.3,88.0,30.1,28.0,9.6,7.0,2.4,7.0,1.0,0.3,2.0,0.7
420034263003,42,3,426300,3,2226,2017.0,31.8,292,61.0,20.9,90.0,30.8,24.0,8.2,8.0,2.7,15.0,2.0,0.7,13.0,4.5
420034263003,42,3,426300,3,2226,2019.0,31.8,292,71.0,24.3,101.0,34.6,39.0,13.4,12.0,4.1,13.0,5.0,1.7,4.0,1.4
420034264001,42,3,426400,1,866,2019.0,10.2,155,27.0,17.4,31.0,20.0,19.0,12.3,3.0,1.9,4.0,1.0,0.6,3.0,1.9
420034264002,42,3,426400,2,1102,2016.0,14.8,107,43.0,40.2,62.0,57.9,17.0,15.9,21.0,19.6,1.0,1.0,0.9,4.0,3.7
420034264002,42,3,426400,2,1102,2018.0,14.8,107,49.0,45.8,64.0,59.8,23.0,21.5,7.0,6.5,5.0,2.0,1.9,5.0,4.7
420034264002,42,3,426400,2,1102,2019.0,14.8,107,43.0,40.2,57.0,53.3,21.0,19.6,15.0,14.0,6.0,2.0,1.9,12.0,11.2
420034264003,42,3,426400,3,803,2017.0,2.4,112,36.0,32.1,56.0,50.0,21.0,18.8,12.0,10.7,5.0,1.0,0.9,5.0,4.5
420034264003,42,3,426400,3,803,2018.0,2.4,112,44.0,39.3,59.0,52.7,33.0,29.5,3.0,2.7,10.0,1.0,0.9,7.0,6.3
420034264004,42,3,426400,4,1290,2019.0,17.4,153,55.0,35.9,74.0,48.4,25.0,16.3,7.0,4.6,12.0,2.0,1.3,8.0,5.2
420034267001,42,3,426700,1,797,2019.0,1.8,88,19.0,21.6,21.0,23.9,9.0,10.2,2.0,2.3,3.0,2.0,2.3,4.0,4.5
420034267002,42,3,426700,2,1504,2019.0,16.0,209,35.0,16.7,50.0,23.9,22.0,10.5,12.0,5.7,5.0,1.0,0.5,5.0,2.4
420034268001,42,3,426800,1,1364,2016.0,26.6,262,34.0,13.0,46.0,17.6,17.0,6.5,5.0,1.9,5.0,2.0,0.8,2.0,0.8
420034268001,42,3,426800,1,1364,2019.0,26.6,262,27.0,10.3,34.0,13.0,13.0,5.0,2.0,0.8,3.0,1.0,0.4,2.0,0.8
420034268002,42,3,426800,2,2739,2016.0,19.2,473,80.0,16.9,110.0,23.3,32.0,6.8,8.0,1.7,14.0,2.0,0.4,4.0,0.8
420034268002,42,3,426800,2,2739,2017.0,19.2,473,82.0,17.3,100.0,21.1,32.0,6.8,13.0,2.7,6.0,2.0,0.4,5.0,1.1
420034268002,42,3,426800,2,2739,2018.0,19.2,473,71.0,15.0,98.0,20.7,29.0,6.1,9.0,1.9,8.0,1.0,0.2,6.0,1.3
420034268003,42,3,426800,3,1350,2017.0,26.8,293,46.0,15.7,53.0,18.1,24.0,8.2,1.0,0.3,4.0,1.0,0.3,5.0,1.7
420034268003,42,3,426800,3,1350,2019.0,26.8,293,40.0,13.7,52.0,17.7,25.0,8.5,6.0,2.0,5.0,2.0,0.7,5.0,1.7
420034270001,42,3,427000,1,1396,2016.0,9.2,258,67.0,26.0,94.0,36.4,43.0,16.7,9.0,3.5,11.0,4.0,1.6,6.0,2.3
420034270001,42,3,427000,1,1396,2017.0,9.2,258,51.0,19.8,80.0,31.0,30.0,11.6,8.0,3.1,4.0,1.0,0.4,7.0,2.7
420034270002,42,3,427000,2,718,2019.0,0.0,102,47.0,46.1,75.0,73.5,50.0,49.0,5.0,4.9,15.0,2.0,2.0,10.0,9.8
420034270003,42,3,427000,3,1592,2017.0,9.8,202,61.0,30.2,101.0,50.0,44.0,21.8,17.0,8.4,6.0,1.0,0.5,10.0,5.0
420034270003,42,3,427000,3,1592,2018.0,9.8,202,66.0,32.7,112.0,55.4,65.0,32.2,14.0,6.9,13.0,2.0,1.0,21.0,10.4
420034270003,42,3,427000,3,1592,2019.0,9.8,202,65.0,32.2,111.0,55.0,59.0,29.2,9.0,4.5,10.0,2.0,1.0,15.0,7.4
420034271001,42,3,427100,1,1774,2016.0,19.8,319,48.0,15.0,66.0,20.7,18.0,5.6,8.0,2.5,7.0,1.0,0.3,7.0,2.2
420034271001,42,3,427100,1,1774,2019.0,19.8,319,59.0,18.5,82.0,25.7,30.0,9.4,7.0,2.2,15.0,1.0,0.3,11.0,3.4
420034271002,42,3,427100,2,1871,2017.0,18.2,281,50.0,17.8,75.0,26.7,23.0,8.2,19.0,6.8,7.0,3.0,1.1,7.0,2.5
420034271002,42,3,427100,2,1871,2019.0,18.2,281,54.0,19.2,79.0,28.1,29.0,10.3,15.0,5.3,13.0,2.0,0.7,9.0,3.2
420034271003,42,3,427100,3,1801,2016.0,24.4,397,71.0,17.9,101.0,25.4,31.0,7.8,11.0,2.8,11.0,1.0,0.3,11.0,2.8
420034271003,42,3,427100,3,1801,2018.0,24.4,397,76.0,19.1,107.0,27.0,47.0,11.8,18.0,4.5,10.0,3.0,0.8,9.0,2.3
420034271003,42,3,427100,3,1801,2019.0,24.4,397,73.0,18.4,114.0,28.7,42.0,10.6,15.0,3.8,12.0,1.0,0.3,14.0,3.5
420034272001,42,3,427200,1,1442,2019.0,18.6,407,46.0,11.3,68.0,16.7,37.0,9.1,10.0,2.5,6.0,3.0,0.7,6.0,1.5
420034272002,42,3,427200,2,893,2016.0,4.0,37,52.0,140.5,73.0,197.3,36.0,97.3,16.0,43.2,8.0,2.0,5.4,17.0,45.9
420034272002,42,3,427200,2,893,2017.0,4.0,37,52.0,140.5,85.0,229.7,40.0,108.1,18.0,48.6,8.0,2.0,5.4,10.0,27.0
420034272002,42,3,427200,2,893,2019.0,4.0,37,48.0,129.7,70.0,189.2,35.0,94.6,11.0,29.7,10.0,3.0,8.1,8.0,21.6
420034272003,42,3,427200,3,1617,2019.0,24.6,320,58.0,18.1,82.0,25.6,40.0,12.5,9.0,2.8,9.0,2.0,0.6,8.0,2.5
420034272004,42,3,427200,4,847,2016.0,11.0,82,60.0,73.2,101.0,123.2,35.0,42.7,23.0,28.0,15.0,2.0,2.4,14.0,17.1
420034281002,42,3,428100,2,740,2018.0,5.8,124,31.0,25.0,61.0,49.2,41.0,33.1,23.0,18.5,10.0,1.0,0.8,10.0,8.1
420034282001,42,3,428200,1,535,2019.0,6.4,98,19.0,19.4,24.0,24.5,12.0,12.2,2.0,2.0,3.0,1.0,1.0,1.0,1.0
420034282002,42,3,428200,2,1537,2016.0,13.2,249,47.0,18.9,72.0,28.9,29.0,11.6,12.0,4.8,5.0,2.0,0.8,5.0,2.0
420034282002,42,3,428200,2,1537,2017.0,13.2,249,49.0,19.7,77.0,30.9,34.0,13.7,17.0,6.8,3.0,1.0,0.4,5.0,2.0
420034282002,42,3,428200,2,1537,2018.0,13.2,249,41.0,16.5,55.0,22.1,22.0,8.8,7.0,2.8,6.0,1.0,0.4,7.0,2.8
420034282002,42,3,428200,2,1537,2019.0,13.2,249,48.0,19.3,70.0,28.1,37.0,14.9,8.0,3.2,9.0,2.0,0.8,2.0,0.8
420034291001,42,3,429100,1,1300,2017.0,9.2,245,26.0,10.6,40.0,16.3,16.0,6.5,10.0,4.1,6.0,2.0,0.8,4.0,1.6
420034291001,42,3,429100,1,1300,2018.0,9.2,245,29.0,11.8,41.0,16.7,23.0,9.4,8.0,3.3,8.0,1.0,0.4,5.0,2.0
420034291001,42,3,429100,1,1300,2019.0,9.2,245,32.0,13.1,56.0,22.9,25.0,10.2,8.0,3.3,7.0,1.0,0.4,7.0,2.9
420034291002,42,3,429100,2,1318,2017.0,8.4,241,48.0,19.9,71.0,29.5,23.0,9.5,10.0,4.1,16.0,2.0,0.8,22.0,9.1
420034291002,42,3,429100,2,1318,2019.0,8.4,241,34.0,14.1,50.0,20.7,20.0,8.3,1.0,0.4,7.0,1.0,0.4,11.0,4.6
420034292011,42,3,429201,1,1904,2017.0,21.8,431,57.0,13.2,72.0,16.7,21.0,4.9,10.0,2.3,8.0,1.0,0.2,4.0,0.9
420034292011,42,3,429201,1,1904,2018.0,21.8,431,61.0,14.2,84.0,19.5,24.0,5.6,12.0,2.8,15.0,2.0,0.5,8.0,1.9
420034292012,42,3,429201,2,2592,2017.0,39.0,361,77.0,21.3,99.0,27.4,33.0,9.1,8.0,2.2,14.0,2.0,0.6,11.0,3.0
420034292012,42,3,429201,2,2592,2018.0,39.0,361,75.0,20.8,92.0,25.5,33.0,9.1,2.0,0.6,20.0,1.0,0.3,12.0,3.3
420034292012,42,3,429201,2,2592,2019.0,39.0,361,82.0,22.7,99.0,27.4,34.0,9.4,10.0,2.8,13.0,2.0,0.6,14.0,3.9
420034292021,42,3,429202,1,1315,2016.0,8.4,279,31.0,11.1,36.0,12.9,8.0,2.9,2.0,0.7,2.0,1.0,0.4,3.0,1.1
420034292021,42,3,429202,1,1315,2018.0,8.4,279,56.0,20.1,64.0,22.9,27.0,9.7,5.0,1.8,9.0,1.0,0.4,8.0,2.9
420034292021,42,3,429202,1,1315,2019.0,8.4,279,48.0,17.2,57.0,20.4,29.0,10.4,5.0,1.8,9.0,1.0,0.4,2.0,0.7
420034292022,42,3,429202,2,1101,2018.0,13.8,215,34.0,15.8,45.0,20.9,18.0,8.4,10.0,4.7,7.0,2.0,0.9,4.0,1.9
420034292023,42,3,429202,3,1999,2016.0,19.8,452,58.0,12.8,78.0,17.3,24.0,5.3,21.0,4.6,3.0,2.0,0.4,6.0,1.3
420034292023,42,3,429202,3,1999,2017.0,19.8,452,68.0,15.0,98.0,21.7,40.0,8.8,24.0,5.3,14.0,1.0,0.2,5.0,1.1
420034293001,42,3,429300,1,1810,2016.0,14.2,214,71.0,33.2,83.0,38.8,20.0,9.3,9.0,4.2,12.0,1.0,0.5,11.0,5.1
420034293001,42,3,429300,1,1810,2017.0,14.2,214,60.0,28.0,71.0,33.2,21.0,9.8,8.0,3.7,8.0,3.0,1.4,5.0,2.3
420034293001,42,3,429300,1,1810,2019.0,14.2,214,77.0,36.0,102.0,47.7,40.0,18.7,9.0,4.2,13.0,2.0,0.9,7.0,3.3
420034293002,42,3,429300,2,1330,2016.0,34.0,259,31.0,12.0,43.0,16.6,13.0,5.0,9.0,3.5,7.0,1.0,0.4,8.0,3.1
420034293002,42,3,429300,2,1330,2019.0,34.0,259,32.0,12.4,42.0,16.2,19.0,7.3,9.0,3.5,2.0,1.0,0.4,8.0,3.1
420034293003,42,3,429300,3,1785,2017.0,40.8,412,37.0,9.0,44.0,10.7,16.0,3.9,6.0,1.5,7.0,2.0,0.5,3.0,0.7
420034293004,42,3,429300,4,815,2018.0,0.0,74,25.0,33.8,40.0,54.1,11.0,14.9,13.0,17.6,4.0,1.0,1.4,4.0,5.4
420034294001,42,3,429400,1,772,2019.0,12.2,213,24.0,11.3,36.0,16.9,9.0,4.2,5.0,2.3,1.0,1.0,0.5,6.0,2.8
420034294002,42,3,429400,2,1589,2016.0,9.4,271,54.0,19.9,75.0,27.7,19.0,7.0,9.0,3.3,12.0,2.0,0.7,9.0,3.3
420034294002,42,3,429400,2,1589,2019.0,9.4,271,59.0,21.8,84.0,31.0,31.0,11.4,5.0,1.8,5.0,1.0,0.4,6.0,2.2
420034294003,42,3,429400,3,1041,2016.0,14.4,228,33.0,14.5,49.0,21.5,13.0,5.7,2.0,0.9,3.0,2.0,0.9,4.0,1.8
420034294003,42,3,429400,3,1041,2017.0,14.4,228,32.0,14.0,40.0,17.5,10.0,4.4,2.0,0.9,5.0,2.0,0.9,3.0,1.3
420034294003,42,3,429400,3,1041,2018.0,14.4,228,36.0,15.8,50.0,21.9,13.0,5.7,7.0,3.1,9.0,1.0,0.4,8.0,3.5
420034294003,42,3,429400,3,1041,2019.0,14.4,228,48.0,21.1,64.0,28.1,24.0,10.5,6.0,2.6,9.0,2.0,0.9,2.0,0.9
420034294004,42,3,429400,4,651,2017.0,11.6,138,22.0,15.9,32.0,23.2,12.0,8.7,1.0,0.7,5.0,1.0,0.7,3.0,2.2
420034295001,42,3,429500,1,1495,2016.0,9.0,133,40.0,30.1,52.0,39.1,14.0,10.5,6.0,4.5,9.0,1.0,0.8,9.0,6.8
420034295001,42,3,429500,1,1495,2018.0,9.0,133,39.0,29.3,59.0,44.4,22.0,16.5,5.0,3.8,9.0,2.0,1.5,4.0,3.0
420034295002,42,3,429500,2,1882,2016.0,9.4,251,33.0,13.1,41.0,16.3,10.0,4.0,3.0,1.2,9.0,3.0,1.2,4.0,1.6
420034295002,42,3,429500,2,1882,2017.0,9.4,251,35.0,13.9,47.0,18.7,14.0,5.6,5.0,2.0,11.0,1.0,0.4,4.0,1.6
420034295002,42,3,429500,2,1882,2018.0,9.4,251,35.0,13.9,51.0,20.3,24.0,9.6,3.0,1.2,9.0,1.0,0.4,6.0,2.4
420034295002,42,3,429500,2,1882,2019.0,9.4,251,32.0,12.7,53.0,21.1,22.0,8.8,1.0,0.4,13.0,1.0,0.4,7.0,2.8
420034295003,42,3,429500,3,446,2016.0,0.0,40,29.0,72.5,46.0,115.0,9.0,22.5,13.0,32.5,9.0,1.0,2.5,6.0,15.0
420034295003,42,3,429500,3,446,2019.0,0.0,40,20.0,50.0,27.0,67.5,11.0,27.5,5.0,12.5,3.0,1.0,2.5,6.0,15.0
420034296001,42,3,429600,1,2262,2016.0,29.0,395,54.0,13.7,69.0,17.5,21.0,5.3,8.0,2.0,3.0,3.0,0.8,6.0,1.5
420034296001,42,3,429600,1,2262,2017.0,29.0,395,53.0,13.4,66.0,16.7,23.0,5.8,8.0,2.0,6.0,1.0,0.3,13.0,3.3
420034296001,42,3,429600,1,2262,2018.0,29.0,395,66.0,16.7,75.0,19.0,26.0,6.6,13.0,3.3,11.0,1.0,0.3,7.0,1.8
420034296001,42,3,429600,1,2262,2019.0,29.0,395,64.0,16.2,85.0,21.5,28.0,7.1,12.0,3.0,15.0,3.0,0.8,5.0,1.3
420034296002,42,3,429600,2,1101,2016.0,20.6,215,53.0,24.7,75.0,34.9,28.0,13.0,9.0,4.2,10.0,5.0,2.3,8.0,3.7
420034296002,42,3,429600,2,1101,2018.0,20.6,215,52.0,24.2,76.0,35.3,41.0,19.1,14.0,6.5,11.0,1.0,0.5,11.0,5.1
420034297001,42,3,429700,1,1289,2018.0,11.8,137,46.0,33.6,57.0,41.6,19.0,13.9,5.0,3.6,7.0,1.0,0.7,8.0,5.8
420034297002,42,3,429700,2,806,2016.0,6.4,148,28.0,18.9,33.0,22.3,15.0,10.1,5.0,3.4,4.0,1.0,0.7,6.0,4.1
